Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
00:55:12 Mar 07 2025,92,66,0,0,0
00:55:16 Mar 07 2025,91,67,0,0,0
00:55:20 Mar 07 2025,91,69,0,0,0
00:55:24 Mar 07 2025,91,70,0,0,0
00:55:28 Mar 07 2025,91,69,0,0,0
00:55:32 Mar 07 2025,91,69,0,0,0
00:55:36 Mar 07 2025,91,69,0,0,0
00:55:40 Mar 07 2025,91,67,0,0,0
00:55:44 Mar 07 2025,92,67,0,0,0
00:55:48 Mar 07 2025,92,67,0,0,0
00:55:52 Mar 07 2025,91,69,0,0,0
00:55:56 Mar 07 2025,92,69,0,0,0
00:56:00 Mar 07 2025,91,68,0,0,0
00:56:04 Mar 07 2025,92,69,0,0,0
00:56:08 Mar 07 2025,92,70,1,0,0
00:56:12 Mar 07 2025,92,70,1,0,0
00:56:16 Mar 07 2025,92,68,0,0,0
00:56:20 Mar 07 2025,91,65,7,0,0
00:56:24 Mar 07 2025,91,65,13,0,0
00:56:28 Mar 07 2025,91,65,11,0,0
00:56:32 Mar 07 2025,91,65,24,0,0
00:56:36 Mar 07 2025,91,65,11,0,0
00:56:40 Mar 07 2025,91,65,11,0,0
00:56:44 Mar 07 2025,91,65,17,0,0
00:56:48 Mar 07 2025,91,65,10,0,0
00:56:52 Mar 07 2025,91,65,2,0,0
00:56:56 Mar 07 2025,91,65,1,0,0
00:57:00 Mar 07 2025,93,73,1,0,0
00:57:04 Mar 07 2025,95,81,1,0,0
00:57:08 Mar 07 2025,95,90,1,0,0
00:57:12 Mar 07 2025,94,93,1,0,0
00:57:16 Mar 07 2025,95,83,1,0,0
00:57:20 Mar 07 2025,95,85,1,0,0
00:57:24 Mar 07 2025,95,86,1,0,0
00:57:28 Mar 07 2025,95,87,1,0,0
00:57:32 Mar 07 2025,95,95,1,0,0
00:57:36 Mar 07 2025,95,95,1,0,0
00:57:40 Mar 07 2025,94,97,2,0,0
00:57:44 Mar 07 2025,94,97,1,0,0
00:57:48 Mar 07 2025,93,97,1,0,0
00:57:52 Mar 07 2025,92,96,8,0,0
00:57:56 Mar 07 2025,92,96,28,0,0
00:58:00 Mar 07 2025,92,96,30,0,0
00:58:04 Mar 07 2025,93,99,12,0,0
00:58:08 Mar 07 2025,93,99,14,0,0
00:58:12 Mar 07 2025,93,99,11,0,0
00:58:16 Mar 07 2025,93,99,49,0,0
00:58:20 Mar 07 2025,93,95,19,0,0
00:58:24 Mar 07 2025,93,92,3,0,0
00:58:28 Mar 07 2025,93,92,8,0,0
00:58:32 Mar 07 2025,93,92,5,0,0
00:58:36 Mar 07 2025,93,92,8,0,0
00:58:40 Mar 07 2025,93,92,8,0,0
00:58:44 Mar 07 2025,93,92,1,0,0
00:58:48 Mar 07 2025,93,90,1,0,0
00:58:52 Mar 07 2025,96,81,1,0,0
00:58:56 Mar 07 2025,97,78,1,0,0
00:59:00 Mar 07 2025,96,77,1,0,0
00:59:04 Mar 07 2025,95,71,1,0,0
00:59:08 Mar 07 2025,95,69,1,0,0
00:59:12 Mar 07 2025,94,68,1,0,0
00:59:16 Mar 07 2025,94,68,1,0,0
00:59:20 Mar 07 2025,94,67,1,0,0
00:59:24 Mar 07 2025,94,67,1,0,0
00:59:28 Mar 07 2025,94,68,1,0,0
00:59:32 Mar 07 2025,94,73,1,0,0
00:59:36 Mar 07 2025,94,75,1,0,0
00:59:40 Mar 07 2025,94,71,1,0,0
00:59:44 Mar 07 2025,94,69,1,0,0
00:59:48 Mar 07 2025,94,68,0,0,0
00:59:52 Mar 07 2025,94,66,1,0,0
00:59:56 Mar 07 2025,94,64,1,0,0
01:00:00 Mar 07 2025,94,63,1,0,0
01:00:04 Mar 07 2025,94,63,4,0,0
01:00:08 Mar 07 2025,94,63,32,0,0
01:00:12 Mar 07 2025,94,63,19,0,0
01:00:16 Mar 07 2025,94,63,11,0,0
01:00:20 Mar 07 2025,95,63,1,0,0
01:00:24 Mar 07 2025,95,65,1,0,0
01:00:28 Mar 07 2025,95,67,1,0,0
01:00:32 Mar 07 2025,96,66,1,0,0
01:00:36 Mar 07 2025,96,65,0,0,0
01:00:40 Mar 07 2025,95,64,1,0,0
01:00:44 Mar 07 2025,95,64,1,0,0
01:00:48 Mar 07 2025,95,64,0,0,0
01:00:52 Mar 07 2025,95,64,1,0,0
01:00:56 Mar 07 2025,95,65,1,0,0
01:01:00 Mar 07 2025,95,65,1,0,0
01:01:04 Mar 07 2025,94,65,1,0,0
01:01:08 Mar 07 2025,94,65,1,0,0
01:01:12 Mar 07 2025,94,65,7,0,0
01:01:16 Mar 07 2025,94,65,10,0,0
01:01:20 Mar 07 2025,95,66,0,0,0
01:01:24 Mar 07 2025,95,65,1,0,0
01:01:28 Mar 07 2025,95,64,0,0,0
01:01:32 Mar 07 2025,95,63,0,0,0
01:01:36 Mar 07 2025,95,65,0,0,0
01:01:40 Mar 07 2025,94,64,0,0,0
01:01:44 Mar 07 2025,94,62,0,0,0
01:01:48 Mar 07 2025,94,65,0,0,0
01:01:52 Mar 07 2025,94,66,1,0,0
01:01:56 Mar 07 2025,93,66,0,0,0
01:02:00 Mar 07 2025,93,66,0,0,0
01:02:04 Mar 07 2025,93,67,1,0,0
01:02:08 Mar 07 2025,93,67,1,0,0
01:02:12 Mar 07 2025,94,66,0,0,0
01:02:16 Mar 07 2025,94,67,0,0,0
01:02:20 Mar 07 2025,94,68,1,0,0
01:02:24 Mar 07 2025,94,66,0,0,0
01:02:28 Mar 07 2025,94,67,1,0,0
01:02:32 Mar 07 2025,94,66,1,0,0
01:02:36 Mar 07 2025,94,65,0,0,0
01:02:40 Mar 07 2025,94,67,0,0,0
01:02:44 Mar 07 2025,94,67,0,0,0
01:02:48 Mar 07 2025,94,67,1,0,0
01:02:52 Mar 07 2025,94,67,0,0,0
01:02:56 Mar 07 2025,94,68,0,0,0
01:03:00 Mar 07 2025,94,69,1,0,0
01:03:04 Mar 07 2025,93,67,0,0,0
01:03:08 Mar 07 2025,94,66,0,0,0
01:03:12 Mar 07 2025,94,66,0,0,0
01:03:16 Mar 07 2025,94,65,0,0,0
01:03:20 Mar 07 2025,94,66,1,0,0
01:03:24 Mar 07 2025,94,67,1,0,0
01:03:28 Mar 07 2025,94,67,1,0,0
01:03:32 Mar 07 2025,94,65,0,0,0
01:03:36 Mar 07 2025,94,66,0,0,0
01:03:40 Mar 07 2025,94,66,0,0,0
01:03:44 Mar 07 2025,94,65,1,0,0
01:03:48 Mar 07 2025,94,65,1,0,0
01:03:52 Mar 07 2025,94,66,0,0,0
01:03:56 Mar 07 2025,94,65,0,0,0
01:04:00 Mar 07 2025,94,64,1,0,0
01:04:04 Mar 07 2025,94,61,1,0,0
01:04:08 Mar 07 2025,96,60,0,0,0
01:04:12 Mar 07 2025,97,61,0,0,0
01:04:16 Mar 07 2025,96,61,0,0,0
01:04:20 Mar 07 2025,95,61,1,0,0
01:04:24 Mar 07 2025,95,62,1,0,0
01:04:28 Mar 07 2025,95,62,1,0,0
01:04:32 Mar 07 2025,96,61,0,0,0
01:04:36 Mar 07 2025,96,61,0,0,0
01:04:40 Mar 07 2025,95,63,0,0,0
01:04:44 Mar 07 2025,95,64,0,0,0
01:04:48 Mar 07 2025,94,64,1,0,0
01:04:52 Mar 07 2025,94,65,0,0,0
01:04:56 Mar 07 2025,94,66,0,0,0
01:05:00 Mar 07 2025,94,66,1,0,0
01:05:04 Mar 07 2025,94,65,1,0,0
01:05:08 Mar 07 2025,95,64,1,0,0
01:05:12 Mar 07 2025,95,63,1,0,0
01:05:16 Mar 07 2025,95,64,1,0,0
01:05:20 Mar 07 2025,95,65,1,0,0
01:05:24 Mar 07 2025,95,65,0,0,0
01:05:28 Mar 07 2025,94,67,0,0,0
01:05:32 Mar 07 2025,95,65,1,0,0
01:05:36 Mar 07 2025,95,62,0,0,0
01:05:40 Mar 07 2025,95,61,0,0,0
01:05:44 Mar 07 2025,96,64,0,0,0
01:05:48 Mar 07 2025,95,65,1,0,0
01:05:52 Mar 07 2025,95,64,0,0,0
01:05:56 Mar 07 2025,94,65,0,0,0
01:06:00 Mar 07 2025,94,65,0,0,0
01:06:04 Mar 07 2025,95,65,0,0,0
01:06:08 Mar 07 2025,94,65,1,0,0
01:06:12 Mar 07 2025,94,66,0,0,0
01:06:16 Mar 07 2025,95,66,0,0,0
01:06:20 Mar 07 2025,95,66,1,0,0
01:06:24 Mar 07 2025,95,66,0,0,0
01:06:28 Mar 07 2025,95,65,1,0,0
01:06:32 Mar 07 2025,95,65,0,0,0
01:06:36 Mar 07 2025,95,65,1,0,0
01:06:40 Mar 07 2025,95,65,0,0,0
01:06:44 Mar 07 2025,95,64,1,0,0
01:06:48 Mar 07 2025,95,65,0,0,0
01:06:52 Mar 07 2025,94,64,0,0,0
01:06:56 Mar 07 2025,94,63,0,0,0
01:07:00 Mar 07 2025,95,63,1,0,0
01:07:04 Mar 07 2025,95,63,1,0,0
01:07:08 Mar 07 2025,95,63,0,0,0
01:07:12 Mar 07 2025,94,64,1,0,0
01:07:16 Mar 07 2025,95,64,1,0,0
01:07:20 Mar 07 2025,95,65,0,0,0
01:07:24 Mar 07 2025,94,64,1,0,0
01:07:28 Mar 07 2025,94,63,0,0,0
01:07:32 Mar 07 2025,94,64,1,0,0
01:07:36 Mar 07 2025,95,66,1,0,0
01:07:40 Mar 07 2025,95,65,1,0,0
01:07:44 Mar 07 2025,95,63,0,0,0
01:07:48 Mar 07 2025,96,61,1,0,0
01:07:52 Mar 07 2025,95,62,1,0,0
01:07:56 Mar 07 2025,95,63,0,0,0
01:08:00 Mar 07 2025,95,63,1,0,0
01:08:04 Mar 07 2025,95,64,1,0,0
01:08:08 Mar 07 2025,95,65,1,0,0
01:08:12 Mar 07 2025,95,64,0,0,0
01:08:16 Mar 07 2025,94,62,0,0,0
01:08:20 Mar 07 2025,95,63,1,0,0
01:08:24 Mar 07 2025,95,65,1,0,0
01:08:28 Mar 07 2025,95,65,1,0,0
01:08:32 Mar 07 2025,95,64,1,0,0
01:08:36 Mar 07 2025,95,63,0,0,0
01:08:40 Mar 07 2025,95,65,1,0,0
01:08:44 Mar 07 2025,95,65,1,0,0
01:08:48 Mar 07 2025,95,65,0,0,0
01:08:52 Mar 07 2025,95,65,0,0,0
01:08:56 Mar 07 2025,95,64,0,0,0
01:09:00 Mar 07 2025,94,64,0,0,0
01:09:04 Mar 07 2025,95,64,1,0,0
01:09:08 Mar 07 2025,94,63,1,0,0
01:09:12 Mar 07 2025,94,63,0,0,0
01:09:16 Mar 07 2025,94,64,0,0,0
01:09:20 Mar 07 2025,94,64,0,0,0
01:09:24 Mar 07 2025,95,65,0,0,0
01:09:28 Mar 07 2025,95,67,1,0,0
01:09:32 Mar 07 2025,95,67,1,0,0
01:09:36 Mar 07 2025,95,65,0,0,0
01:09:40 Mar 07 2025,95,63,1,0,0
01:09:44 Mar 07 2025,95,63,0,0,0
01:09:48 Mar 07 2025,95,63,1,0,0
01:09:52 Mar 07 2025,94,64,1,0,0
01:09:56 Mar 07 2025,94,64,1,0,0
01:10:00 Mar 07 2025,95,64,0,0,0
01:10:04 Mar 07 2025,95,63,1,0,0
01:10:08 Mar 07 2025,95,64,0,0,0
01:10:12 Mar 07 2025,94,65,1,0,0
01:10:16 Mar 07 2025,94,65,1,0,0
01:10:20 Mar 07 2025,94,66,1,0,0
01:10:24 Mar 07 2025,94,64,0,0,0
01:10:28 Mar 07 2025,95,63,1,0,0
01:10:32 Mar 07 2025,95,62,1,0,0
01:10:36 Mar 07 2025,95,62,0,0,0
01:10:40 Mar 07 2025,95,61,1,0,0
01:10:44 Mar 07 2025,95,61,1,0,0
01:10:48 Mar 07 2025,94,65,0,0,0
01:10:52 Mar 07 2025,94,66,0,0,0
01:10:56 Mar 07 2025,94,65,0,0,0
01:11:00 Mar 07 2025,95,65,0,0,0
01:11:04 Mar 07 2025,95,64,1,0,0
01:11:08 Mar 07 2025,95,62,1,0,0
01:11:12 Mar 07 2025,96,63,1,0,0
01:11:16 Mar 07 2025,96,64,0,0,0
01:11:20 Mar 07 2025,96,65,1,0,0
01:11:24 Mar 07 2025,94,63,1,0,0
01:11:28 Mar 07 2025,94,64,0,0,0
01:11:32 Mar 07 2025,94,64,0,0,0
01:11:36 Mar 07 2025,94,64,0,0,0
01:11:40 Mar 07 2025,94,63,1,0,0
01:11:44 Mar 07 2025,95,63,1,0,0
01:11:48 Mar 07 2025,95,63,1,0,0
01:11:52 Mar 07 2025,95,63,0,0,0
01:11:56 Mar 07 2025,94,63,1,0,0
01:12:00 Mar 07 2025,94,64,0,0,0
01:12:04 Mar 07 2025,94,65,1,0,0
01:12:08 Mar 07 2025,94,64,1,0,0
01:12:12 Mar 07 2025,94,63,1,0,0
01:12:16 Mar 07 2025,95,62,1,0,0
01:12:20 Mar 07 2025,96,61,0,0,0
01:12:24 Mar 07 2025,96,62,0,0,0
01:12:28 Mar 07 2025,94,63,1,0,0
01:12:32 Mar 07 2025,94,64,0,0,0
01:12:36 Mar 07 2025,95,64,1,0,0
01:12:40 Mar 07 2025,95,63,1,0,0
01:12:44 Mar 07 2025,95,63,0,0,0
01:12:48 Mar 07 2025,95,63,0,0,0
01:12:52 Mar 07 2025,96,63,0,0,0
01:12:56 Mar 07 2025,95,62,1,0,0
01:13:00 Mar 07 2025,95,61,0,0,0
01:13:04 Mar 07 2025,95,60,1,0,0
01:13:08 Mar 07 2025,95,61,0,0,0
01:13:12 Mar 07 2025,95,63,0,0,0
01:13:16 Mar 07 2025,95,63,0,0,0
01:13:20 Mar 07 2025,95,63,0,0,0
01:13:24 Mar 07 2025,95,65,0,0,0
01:13:28 Mar 07 2025,96,66,0,0,0
01:13:32 Mar 07 2025,95,67,0,0,0
01:13:36 Mar 07 2025,95,64,0,0,0
01:13:40 Mar 07 2025,95,60,0,0,0
01:13:44 Mar 07 2025,96,62,0,0,0
01:13:48 Mar 07 2025,96,63,0,0,0
01:13:52 Mar 07 2025,96,62,0,0,0
01:13:56 Mar 07 2025,95,63,0,0,0
01:14:00 Mar 07 2025,95,63,0,0,0
01:14:04 Mar 07 2025,95,62,0,0,0
01:14:08 Mar 07 2025,95,62,0,0,0
01:14:12 Mar 07 2025,96,63,0,0,0
01:14:16 Mar 07 2025,96,64,0,0,0
01:14:20 Mar 07 2025,95,64,0,0,0
01:14:24 Mar 07 2025,95,65,0,0,0
01:14:28 Mar 07 2025,95,65,0,0,0
01:14:32 Mar 07 2025,95,64,0,0,0
01:14:36 Mar 07 2025,95,64,0,0,0
01:14:40 Mar 07 2025,95,63,0,0,0
01:14:44 Mar 07 2025,95,63,0,0,0
01:14:48 Mar 07 2025,95,63,0,0,0
01:14:52 Mar 07 2025,95,62,0,0,0
01:14:56 Mar 07 2025,95,63,0,0,0
01:15:00 Mar 07 2025,95,63,1,0,0
01:15:04 Mar 07 2025,95,63,0,0,0
01:15:08 Mar 07 2025,95,64,0,0,0
01:15:12 Mar 07 2025,95,64,0,0,0
01:15:16 Mar 07 2025,94,65,0,0,0
01:15:20 Mar 07 2025,95,65,0,0,0
01:15:24 Mar 07 2025,95,65,0,0,0
01:15:28 Mar 07 2025,95,64,0,0,0
01:15:32 Mar 07 2025,95,64,0,0,0
01:15:36 Mar 07 2025,94,64,1,0,0
01:15:40 Mar 07 2025,94,65,0,0,0
01:15:44 Mar 07 2025,95,66,0,0,0
01:15:48 Mar 07 2025,95,66,0,0,0
01:15:52 Mar 07 2025,94,67,0,0,0
01:15:56 Mar 07 2025,95,67,0,0,0
01:16:00 Mar 07 2025,95,66,0,0,0
01:16:04 Mar 07 2025,95,66,0,0,0
01:16:08 Mar 07 2025,95,64,0,0,0
01:16:12 Mar 07 2025,95,65,0,0,0
01:16:16 Mar 07 2025,95,66,0,0,0
01:16:20 Mar 07 2025,95,66,0,0,0
01:16:24 Mar 07 2025,95,67,0,0,0
01:16:28 Mar 07 2025,95,68,0,0,0
01:16:32 Mar 07 2025,95,67,0,0,0
01:16:36 Mar 07 2025,95,66,0,0,0
01:16:40 Mar 07 2025,95,67,0,0,0
01:16:44 Mar 07 2025,95,66,0,0,0
01:16:48 Mar 07 2025,95,66,0,0,0
01:16:52 Mar 07 2025,94,66,0,0,0
01:16:56 Mar 07 2025,95,67,0,0,0
01:17:00 Mar 07 2025,95,66,0,0,0
01:17:04 Mar 07 2025,95,65,0,0,0
01:17:08 Mar 07 2025,94,65,0,0,0
01:17:12 Mar 07 2025,94,66,0,0,0
01:17:16 Mar 07 2025,94,66,0,0,0
01:17:20 Mar 07 2025,95,67,0,0,0
01:17:24 Mar 07 2025,95,67,0,0,0
01:17:28 Mar 07 2025,95,66,0,0,0
01:17:32 Mar 07 2025,95,66,0,0,0
01:17:36 Mar 07 2025,95,65,0,0,0
01:17:40 Mar 07 2025,95,65,0,0,0
01:17:44 Mar 07 2025,95,65,0,0,0
01:17:48 Mar 07 2025,95,65,1,0,0
01:17:52 Mar 07 2025,95,65,0,0,0
01:17:56 Mar 07 2025,94,66,0,0,0
01:18:00 Mar 07 2025,94,67,0,0,0
01:18:04 Mar 07 2025,95,67,0,0,0
01:18:08 Mar 07 2025,95,67,0,0,0
01:18:12 Mar 07 2025,95,67,0,0,0
01:18:16 Mar 07 2025,95,65,0,0,0
01:18:20 Mar 07 2025,95,63,0,0,0
01:18:24 Mar 07 2025,95,65,0,0,0
01:18:28 Mar 07 2025,95,66,0,0,0
01:18:32 Mar 07 2025,95,66,0,0,0
01:18:36 Mar 07 2025,95,66,0,0,0
01:18:40 Mar 07 2025,95,67,0,0,0
01:18:44 Mar 07 2025,96,67,0,0,0
01:18:48 Mar 07 2025,96,67,1,0,0
01:18:52 Mar 07 2025,95,67,0,0,0
01:18:56 Mar 07 2025,95,67,0,0,0
01:19:00 Mar 07 2025,95,67,0,0,0
01:19:04 Mar 07 2025,94,67,0,0,0
01:19:08 Mar 07 2025,94,68,0,0,0
01:19:12 Mar 07 2025,94,68,0,0,0
01:19:16 Mar 07 2025,95,68,0,0,0
01:19:20 Mar 07 2025,95,69,0,0,0
01:19:24 Mar 07 2025,95,67,0,0,0
01:19:28 Mar 07 2025,95,66,0,0,0
01:19:32 Mar 07 2025,95,65,0,0,0
01:19:36 Mar 07 2025,95,66,0,0,0
01:19:40 Mar 07 2025,96,66,0,0,0
01:19:44 Mar 07 2025,96,67,0,0,0
01:19:48 Mar 07 2025,95,67,0,0,0
01:19:52 Mar 07 2025,95,66,0,0,0
01:19:56 Mar 07 2025,95,67,0,0,0
01:20:00 Mar 07 2025,95,65,0,0,0
01:20:04 Mar 07 2025,96,64,0,0,0
01:20:08 Mar 07 2025,96,64,0,0,0
01:20:12 Mar 07 2025,95,66,0,0,0
01:20:16 Mar 07 2025,94,65,0,0,0
01:20:20 Mar 07 2025,95,66,0,0,0
01:20:24 Mar 07 2025,95,66,0,0,0
01:20:28 Mar 07 2025,95,64,0,0,0
01:20:32 Mar 07 2025,95,64,0,0,0
01:20:36 Mar 07 2025,95,64,0,0,0
01:20:40 Mar 07 2025,95,65,0,0,0
01:20:44 Mar 07 2025,95,65,0,0,0
01:20:48 Mar 07 2025,95,64,0,0,0
01:20:52 Mar 07 2025,95,64,0,0,0
01:20:56 Mar 07 2025,95,65,0,0,0
01:21:00 Mar 07 2025,95,66,0,0,0
01:21:04 Mar 07 2025,95,67,0,0,0
01:21:08 Mar 07 2025,95,66,0,0,0
01:21:12 Mar 07 2025,95,65,0,0,0
01:21:16 Mar 07 2025,95,65,0,0,0
01:21:20 Mar 07 2025,95,66,0,0,0
01:21:24 Mar 07 2025,95,66,0,0,0
01:21:28 Mar 07 2025,95,66,0,0,0
01:21:32 Mar 07 2025,95,66,0,0,0
01:21:36 Mar 07 2025,95,66,1,0,0
01:21:40 Mar 07 2025,96,66,0,0,0
01:21:44 Mar 07 2025,95,66,0,0,0
01:21:48 Mar 07 2025,95,66,0,0,0
01:21:52 Mar 07 2025,95,67,0,0,0
01:21:56 Mar 07 2025,95,65,0,0,0
01:22:00 Mar 07 2025,95,65,0,0,0
01:22:04 Mar 07 2025,95,65,0,0,0
01:22:08 Mar 07 2025,95,65,0,0,0
01:22:12 Mar 07 2025,95,64,0,0,0
01:22:16 Mar 07 2025,95,64,0,0,0
01:22:20 Mar 07 2025,95,65,0,0,0
01:22:24 Mar 07 2025,95,68,0,0,0
01:22:28 Mar 07 2025,95,71,0,0,0
01:22:32 Mar 07 2025,95,71,0,0,0
01:22:36 Mar 07 2025,95,71,0,0,0
01:22:40 Mar 07 2025,95,67,1,0,0
01:22:44 Mar 07 2025,95,67,0,0,0
01:22:48 Mar 07 2025,94,66,0,0,0
01:22:52 Mar 07 2025,94,66,0,0,0
01:22:56 Mar 07 2025,94,66,0,0,0
01:23:00 Mar 07 2025,95,65,0,0,0
01:23:04 Mar 07 2025,95,65,0,0,0
01:23:08 Mar 07 2025,95,65,0,0,0
01:23:12 Mar 07 2025,95,65,0,0,0
01:23:16 Mar 07 2025,95,65,0,0,0
01:23:20 Mar 07 2025,95,65,0,0,0
01:23:24 Mar 07 2025,95,67,0,0,0
01:23:28 Mar 07 2025,95,66,0,0,0
01:23:32 Mar 07 2025,95,66,0,0,0
01:23:36 Mar 07 2025,95,66,0,0,0
01:23:40 Mar 07 2025,95,65,0,0,0
01:23:44 Mar 07 2025,97,63,0,0,0
01:23:48 Mar 07 2025,97,62,0,0,0
01:23:52 Mar 07 2025,98,63,0,0,0
01:23:56 Mar 07 2025,98,63,0,0,0
01:24:00 Mar 07 2025,98,64,0,0,0
01:24:04 Mar 07 2025,95,66,0,0,0
01:24:08 Mar 07 2025,95,66,0,0,0
01:24:12 Mar 07 2025,95,66,0,0,0
01:24:16 Mar 07 2025,95,67,0,0,0
01:24:20 Mar 07 2025,95,67,0,0,0
01:24:24 Mar 07 2025,95,67,0,0,0
01:24:28 Mar 07 2025,95,67,0,0,0
01:24:32 Mar 07 2025,95,66,0,0,0
01:24:36 Mar 07 2025,95,65,0,0,0
01:24:40 Mar 07 2025,95,66,0,0,0
01:24:44 Mar 07 2025,95,68,0,0,0
01:24:48 Mar 07 2025,95,68,0,0,0
01:24:52 Mar 07 2025,96,66,0,0,0
01:24:56 Mar 07 2025,96,66,0,0,0
01:25:00 Mar 07 2025,95,66,0,0,0
01:25:04 Mar 07 2025,95,67,0,0,0
01:25:08 Mar 07 2025,95,67,0,0,0
01:25:12 Mar 07 2025,95,66,0,0,0
01:25:16 Mar 07 2025,95,66,1,0,0
01:25:20 Mar 07 2025,95,67,0,0,0
01:25:24 Mar 07 2025,95,67,0,0,0
01:25:28 Mar 07 2025,95,67,0,0,0
01:25:32 Mar 07 2025,96,67,0,0,0
01:25:36 Mar 07 2025,96,66,0,0,0
01:25:40 Mar 07 2025,96,67,0,0,0
01:25:44 Mar 07 2025,96,67,0,0,0
01:25:48 Mar 07 2025,95,66,0,0,0
01:25:52 Mar 07 2025,95,66,0,0,0
01:25:56 Mar 07 2025,95,64,0,0,0
01:26:00 Mar 07 2025,96,63,0,0,0
01:26:04 Mar 07 2025,95,65,0,0,0
01:26:08 Mar 07 2025,95,66,0,0,0
01:26:12 Mar 07 2025,95,66,0,0,0
01:26:16 Mar 07 2025,95,66,0,0,0
01:26:20 Mar 07 2025,95,66,0,0,0
01:26:24 Mar 07 2025,95,66,0,0,0
01:26:28 Mar 07 2025,95,65,0,0,0
01:26:32 Mar 07 2025,95,64,0,0,0
01:26:36 Mar 07 2025,95,65,0,0,0
01:26:40 Mar 07 2025,95,66,0,0,0
01:26:44 Mar 07 2025,96,67,0,0,0
01:26:48 Mar 07 2025,96,67,0,0,0
01:26:52 Mar 07 2025,96,67,0,0,0
01:26:56 Mar 07 2025,96,66,0,0,0
01:27:00 Mar 07 2025,95,65,0,0,0
01:27:04 Mar 07 2025,96,64,0,0,0
01:27:08 Mar 07 2025,95,65,0,0,0
01:27:12 Mar 07 2025,94,66,0,0,0
01:27:16 Mar 07 2025,94,66,0,0,0
01:27:20 Mar 07 2025,94,67,0,0,0
01:27:24 Mar 07 2025,95,66,0,0,0
01:27:28 Mar 07 2025,95,67,0,0,0
01:27:32 Mar 07 2025,96,67,0,0,0
01:27:36 Mar 07 2025,95,67,0,0,0
01:27:40 Mar 07 2025,95,66,0,0,0
01:27:44 Mar 07 2025,95,65,0,0,0
01:27:48 Mar 07 2025,95,67,0,0,0
01:27:52 Mar 07 2025,96,66,0,0,0
01:27:56 Mar 07 2025,97,64,0,0,0
01:28:00 Mar 07 2025,97,62,0,0,0
01:28:04 Mar 07 2025,96,63,1,0,0
01:28:08 Mar 07 2025,95,64,0,0,0
01:28:12 Mar 07 2025,95,65,0,0,0
01:28:16 Mar 07 2025,94,65,0,0,0
01:28:20 Mar 07 2025,95,64,0,0,0
01:28:24 Mar 07 2025,95,64,0,0,0
01:28:28 Mar 07 2025,95,64,0,0,0
01:28:32 Mar 07 2025,95,65,0,0,0
01:28:36 Mar 07 2025,95,66,0,0,0
01:28:40 Mar 07 2025,95,64,0,0,0
01:28:44 Mar 07 2025,95,64,0,0,0
01:28:48 Mar 07 2025,95,64,0,0,0
01:28:52 Mar 07 2025,95,64,0,0,0
01:28:56 Mar 07 2025,95,66,0,0,0
01:29:00 Mar 07 2025,95,68,0,0,0
01:29:04 Mar 07 2025,95,67,0,0,0
01:29:08 Mar 07 2025,96,65,0,0,0
01:29:12 Mar 07 2025,96,64,0,0,0
01:29:16 Mar 07 2025,96,62,1,0,0
01:29:20 Mar 07 2025,95,64,0,0,0
01:29:24 Mar 07 2025,95,65,0,0,0
01:29:28 Mar 07 2025,95,66,0,0,0
01:29:32 Mar 07 2025,96,66,0,0,0
01:29:36 Mar 07 2025,96,66,0,0,0
01:29:40 Mar 07 2025,96,64,1,0,0
01:29:44 Mar 07 2025,94,65,0,0,0
01:29:48 Mar 07 2025,95,66,0,0,0
01:29:52 Mar 07 2025,95,65,0,0,0
01:29:56 Mar 07 2025,96,65,0,0,0
01:30:00 Mar 07 2025,95,66,0,0,0
01:30:04 Mar 07 2025,94,67,0,0,0
01:30:08 Mar 07 2025,95,67,0,0,0
01:30:12 Mar 07 2025,95,67,0,0,0
01:30:16 Mar 07 2025,95,67,0,0,0
01:30:20 Mar 07 2025,95,67,0,0,0
01:30:24 Mar 07 2025,96,67,0,0,0
01:30:28 Mar 07 2025,95,66,0,0,0
01:30:32 Mar 07 2025,95,66,0,0,0
01:30:36 Mar 07 2025,95,67,0,0,0
01:30:40 Mar 07 2025,95,67,0,0,0
01:30:44 Mar 07 2025,95,66,0,0,0
01:30:48 Mar 07 2025,95,67,1,0,0
01:30:52 Mar 07 2025,95,67,0,0,0
01:30:56 Mar 07 2025,95,66,0,0,0
01:31:00 Mar 07 2025,95,66,0,0,0
01:31:04 Mar 07 2025,95,65,0,0,0
01:31:08 Mar 07 2025,95,67,0,0,0
01:31:12 Mar 07 2025,95,66,0,0,0
01:31:16 Mar 07 2025,94,73,0,0,0
01:31:20 Mar 07 2025,95,71,0,0,0
01:31:24 Mar 07 2025,95,68,0,0,0
01:31:28 Mar 07 2025,94,67,0,0,0
01:31:32 Mar 07 2025,95,67,0,0,0
01:31:36 Mar 07 2025,96,66,0,0,0
01:31:40 Mar 07 2025,96,65,0,0,0
01:31:44 Mar 07 2025,96,64,0,0,0
01:31:48 Mar 07 2025,95,65,0,0,0
01:31:52 Mar 07 2025,95,66,1,0,0
01:31:56 Mar 07 2025,94,67,1,0,0
01:32:00 Mar 07 2025,94,67,0,0,0
01:32:04 Mar 07 2025,95,67,0,0,0
01:32:08 Mar 07 2025,95,66,0,0,0
01:32:12 Mar 07 2025,95,66,0,0,0
01:32:16 Mar 07 2025,95,67,0,0,0
01:32:20 Mar 07 2025,95,69,1,0,0
